date,price,open,high,low,change %
04/03/2018,1332.8,1340.4,1341.5,1328.5,-0.69%
04/02/2018,1342.1,1327.0,1344.2,1324.7,1.46%
03/29/2018,1322.8,1324.0,1327.1,1321.7,-0.11%
03/28/2018,1324.2,1345.0,1346.4,1322.4,-1.27%
03/27/2018,1341.3,1341.0,1341.3,1341.0,-0.97%
03/26/2018,1354.4,1348.5,1354.4,1345.1,0.38%
03/23/2018,1349.3,1343.2,1349.3,1343.2,1.71%
03/22/2018,1326.6,1326.6,1326.6,1326.6,0.45%
03/21/2018,1320.7,1312.4,1328.8,1312.4,0.73%
03/20/2018,1311.1,1311.1,1311.1,1311.1,-0.43%
03/19/2018,1316.8,1309.4,1316.9,1307.3,0.42%
03/16/2018,1311.3,1310.1,1311.3,1310.1,-0.42%
03/15/2018,1316.8,1316.8,1316.8,1316.8,-0.57%
03/14/2018,1324.4,1322.2,1324.4,1322.2,-0.11%
03/13/2018,1325.9,1325.9,1325.9,1325.3,0.49%
03/12/2018,1319.4,1319.4,1319.4,1319.4,-0.23%
03/09/2018,1322.4,1316.8,1322.4,1313.0,0.19%
03/08/2018,1319.9,1324.8,1326.8,1319.3,-0.46%
03/07/2018,1326.0,1338.1,1338.1,1326.0,-0.57%
03/06/2018,1333.6,1321.6,1333.6,1321.4,1.18%
03/05/2018,1318.1,1323.5,1325.9,1318.1,-0.23%
03/02/2018,1321.1,1314.3,1323.2,1314.3,1.40%
03/01/2018,1302.9,1310.4,1318.1,1301.8,-0.96%
02/28/2018,1315.5,1315.4,1321.0,1315.4,0.00%
02/27/2018,1315.5,1331.7,1332.6,1312.7,-1.14%
02/26/2018,1330.7,1335.0,1340.5,1330.7,0.19%
02/23/2018,1328.2,1328.0,1332.1,1327.7,-0.18%
02/22/2018,1330.6,1322.0,1331.4,1322.0,0.05%
02/21/2018,1330.0,1326.8,1331.5,1324.4,0.09%
02/20/2018,1328.8,1348.4,1350.2,1328.5,-1.80%
02/16/2018,1353.2,1354.0,1361.4,1344.9,0.08%
02/15/2018,1352.1,1352.0,1355.9,1349.7,-0.25%
02/14/2018,1355.5,1332.8,1355.5,1324.0,2.06%
02/13/2018,1328.1,1324.5,1329.6,1323.4,0.29%
02/12/2018,1324.2,1323.8,1325.5,1318.0,0.85%
02/09/2018,1313.1,1320.9,1322.0,1311.9,-0.29%
02/08/2018,1316.9,1317.1,1321.1,1307.0,0.40%
02/07/2018,1311.6,1325.4,1331.1,1310.5,-1.09%
02/06/2018,1326.1,1338.2,1343.7,1319.5,-0.52%
02/05/2018,1333.0,1331.1,1340.2,1329.0,-0.05%
02/02/2018,1333.7,1348.5,1352.1,1327.7,-0.79%
02/01/2018,1344.3,1343.8,1350.6,1336.8,0.40%
01/31/2018,1339.0,1337.5,1346.9,1331.8,0.27%
01/30/2018,1335.4,1338.7,1347.8,1332.8,-1.20%
01/26/2018,1351.6,1351.6,1352.0,1350.9,-0.79%
01/25/2018,1362.4,1356.3,1362.4,1346.7,0.48%
01/24/2018,1355.9,1355.9,1357.2,1355.9,1.51%
01/23/2018,1335.7,1335.8,1335.9,1335.7,0.36%
01/22/2018,1330.9,1328.4,1330.9,1328.4,-0.08%
01/19/2018,1331.9,1330.1,1333.0,1330.1,0.44%
01/18/2018,1326.0,1328.9,1328.9,1326.0,-0.90%
01/17/2018,1338.0,1334.4,1338.0,1326.8,0.19%
01/16/2018,1335.4,1331.1,1335.4,1331.0,0.15%
01/12/2018,1333.4,1327.8,1338.2,1327.8,0.97%
01/11/2018,1320.6,1317.1,1320.6,1316.3,0.24%
01/10/2018,1317.4,1320.3,1320.7,1315.3,0.43%
01/09/2018,1311.7,1309.6,1311.7,1309.6,-0.52%
01/08/2018,1318.6,1319.9,1319.9,1314.6,-0.13%
01/05/2018,1320.3,1320.3,1320.3,1320.3,0.07%
01/04/2018,1319.4,1319.4,1322.0,1319.4,0.24%
01/03/2018,1316.2,1320.0,1320.1,1312.1,0.19%
01/02/2018,1313.7,1302.3,1317.6,1302.3,0.57%
12/29/2017,1306.3,1294.2,1306.3,1294.0,0.94%
12/28/2017,1294.1,1288.2,1294.1,1288.2,0.55%
12/27/2017,1287.0,1284.0,1287.0,1284.0,0.23%
12/26/2017,1284.1,1282.4,1284.1,1281.8,0.68%
12/22/2017,1275.4,1266.3,1276.3,1266.3,0.64%
12/21/2017,1267.3,1266.4,1267.4,1264.3,0.09%
12/20/2017,1266.1,1261.3,1266.6,1261.3,0.43%
12/19/2017,1260.7,1261.1,1264.3,1259.5,-0.12%
12/18/2017,1262.2,1256.2,1262.4,1255.7,0.63%
12/15/2017,1254.3,1253.1,1260.3,1253.1,0.04%
12/14/2017,1253.8,1252.9,1257.7,1250.3,0.67%
12/13/2017,1245.4,1241.9,1254.5,1239.8,0.56%
12/12/2017,1238.5,1241.3,1244.4,1236.5,-0.42%
12/11/2017,1243.7,1248.4,1249.2,1239.9,-0.12%
12/08/2017,1245.2,1246.3,1249.3,1241.5,-0.37%
12/07/2017,1249.8,1262.3,1262.4,1243.9,-1.03%
12/06/2017,1262.8,1264.9,1267.8,1261.6,0.10%
12/05/2017,1261.6,1275.4,1275.8,1260.0,-1.00%
12/04/2017,1274.3,1272.5,1276.1,1270.3,-0.35%
12/01/2017,1278.8,1274.1,1288.6,1271.0,0.44%
11/30/2017,1273.2,1283.1,1284.5,1269.7,-0.69%
11/29/2017,1282.1,1293.4,1296.2,1281.1,-0.97%
11/28/2017,1294.7,1294.7,1294.7,1294.7,0.07%
11/27/2017,1293.8,1293.8,1293.8,1293.8,0.55%
11/24/2017,1286.7,1286.7,1286.7,1286.7,-0.38%
11/22/2017,1291.6,1284.7,1291.6,1282.9,0.82%
11/21/2017,1281.1,1281.1,1281.1,1281.1,0.51%
11/20/2017,1274.6,1274.6,1275.9,1274.6,-1.64%
11/17/2017,1295.8,1288.3,1295.8,1288.3,1.44%
11/16/2017,1277.4,1277.5,1277.5,1277.4,0.07%
11/15/2017,1276.5,1281.4,1284.7,1275.9,-0.39%
11/14/2017,1281.5,1276.9,1281.5,1276.9,0.33%
11/13/2017,1277.3,1277.3,1277.3,1277.0,0.39%
11/10/2017,1272.4,1283.5,1283.5,1272.4,-1.03%
11/09/2017,1285.6,1279.7,1286.9,1279.7,0.31%
11/08/2017,1281.6,1275.9,1284.9,1274.7,0.62%
11/07/2017,1273.7,1276.8,1276.8,1270.4,-0.45%
11/06/2017,1279.4,1269.0,1280.5,1269.0,1.02%
11/03/2017,1266.5,1265.3,1267.9,1265.3,-0.66%
11/02/2017,1274.9,1274.9,1274.9,1274.9,0.06%
11/01/2017,1274.1,1272.2,1274.8,1270.3,0.56%
10/31/2017,1267.0,1273.1,1274.6,1266.1,-0.56%
10/30/2017,1274.1,1270.0,1274.1,1267.9,0.44%
10/27/2017,1268.5,1268.4,1268.5,1267.1,0.17%
10/26/2017,1266.3,1273.5,1273.5,1264.7,-0.71%
10/25/2017,1275.4,1269.9,1275.4,1269.9,0.03%
10/24/2017,1275.0,1275.5,1275.5,1273.7,-0.21%
10/23/2017,1277.7,1274.7,1280.8,1271.5,0.02%
10/20/2017,1277.4,1279.6,1279.6,1277.4,-0.74%
10/19/2017,1286.9,1286.4,1286.9,1285.1,0.55%
10/18/2017,1279.9,1279.9,1279.9,1279.9,-0.24%
10/17/2017,1283.0,1295.1,1295.1,1283.0,-1.30%
10/16/2017,1299.9,1302.0,1303.8,1291.9,-0.12%
10/13/2017,1301.5,1293.3,1301.7,1291.7,0.63%
10/12/2017,1293.3,1291.5,1294.5,1289.3,0.58%
10/11/2017,1285.8,1287.3,1292.0,1284.9,-0.37%
10/10/2017,1290.6,1282.6,1293.0,1281.7,0.69%
10/09/2017,1281.8,1280.6,1284.0,1279.0,0.80%
10/06/2017,1271.6,1267.6,1272.0,1260.5,0.13%
10/05/2017,1269.9,1277.8,1277.8,1267.6,-0.30%
10/04/2017,1273.7,1273.8,1280.8,1270.0,0.17%
10/03/2017,1271.5,1269.7,1273.3,1268.6,-0.09%
10/02/2017,1272.7,1275.0,1276.1,1270.4,-0.69%
09/29/2017,1281.5,1284.2,1289.4,1281.5,-0.31%
09/28/2017,1285.5,1283.1,1288.0,1277.0,0.16%
09/27/2017,1283.4,1283.4,1283.4,1283.4,-1.05%
09/26/2017,1297.0,1304.5,1305.6,1297.0,-0.75%
09/25/2017,1306.8,1293.1,1309.2,1291.0,1.04%
09/22/2017,1293.3,1295.0,1295.7,1293.3,0.21%
09/21/2017,1290.6,1299.1,1304.1,1290.3,-1.63%
09/20/2017,1312.0,1312.0,1312.0,1298.7,0.44%
09/19/2017,1306.2,1307.9,1310.3,1305.1,-0.01%
09/18/2017,1306.3,1309.8,1310.4,1306.0,-1.07%
09/15/2017,1320.4,1320.6,1321.2,1319.8,-0.32%
09/14/2017,1324.7,1319.6,1329.3,1319.6,0.10%
09/13/2017,1323.4,1323.4,1323.4,1323.4,-0.35%
09/12/2017,1328.0,1327.0,1328.0,1325.2,-0.23%
09/11/2017,1331.0,1331.0,1331.0,1327.3,-1.11%
09/08/2017,1346.0,1351.0,1355.8,1345.6,0.07%
09/07/2017,1345.1,1336.4,1349.0,1336.4,0.84%
09/06/2017,1333.9,1340.0,1340.3,1332.6,-0.40%
09/05/2017,1339.2,1335.2,1339.2,1328.6,1.11%
09/01/2017,1324.5,1320.2,1327.7,1316.9,0.63%
08/31/2017,1316.2,1306.6,1322.3,1301.7,0.62%
08/30/2017,1308.1,1308.2,1312.5,1304.9,-0.38%
08/29/2017,1313.1,1318.8,1323.8,1313.1,0.26%
08/28/2017,1309.7,1293.5,1311.3,1293.5,1.33%
08/25/2017,1292.5,1285.4,1292.7,1280.3,0.47%
08/24/2017,1286.5,1288.7,1288.7,1284.0,-0.19%
08/23/2017,1288.9,1289.4,1289.4,1286.9,0.30%
08/22/2017,1285.1,1287.2,1288.4,1283.2,-0.44%
08/21/2017,1290.8,1285.2,1290.8,1284.7,0.40%
08/18/2017,1285.7,1288.6,1300.7,1284.3,-0.05%
08/17/2017,1286.4,1283.8,1288.5,1283.2,0.74%
08/16/2017,1276.9,1271.3,1282.6,1269.4,0.25%
08/15/2017,1273.7,1280.5,1280.5,1267.4,-0.82%
08/14/2017,1284.2,1288.4,1288.4,1278.8,-0.27%
08/11/2017,1287.7,1286.3,1291.1,1282.0,0.31%
08/10/2017,1283.7,1276.6,1287.4,1274.9,0.84%
08/09/2017,1273.0,1260.2,1277.8,1260.2,1.32%
08/08/2017,1256.4,1256.9,1264.1,1251.4,-0.14%
08/07/2017,1258.2,1258.7,1259.1,1255.3,-0.01%
08/04/2017,1258.3,1269.0,1269.6,1253.9,-0.75%
08/03/2017,1267.8,1265.9,1269.8,1256.6,-0.31%
08/02/2017,1271.8,1268.5,1272.1,1262.9,-0.06%
08/01/2017,1272.6,1268.4,1273.3,1262.0,0.47%
07/31/2017,1266.6,1268.9,1270.8,1265.8,-0.14%
07/28/2017,1268.4,1258.4,1270.0,1256.9,0.70%
07/27/2017,1259.6,1259.6,1259.6,1259.6,0.85%
07/26/2017,1249.0,1244.8,1249.0,1244.8,-0.22%
07/25/2017,1251.7,1252.7,1253.6,1249.2,-0.18%
07/24/2017,1253.9,1256.0,1256.0,1253.9,-0.03%
07/21/2017,1254.3,1250.7,1254.3,1250.5,0.76%
07/20/2017,1244.8,1236.6,1244.8,1236.6,0.29%
07/19/2017,1241.2,1240.4,1241.2,1240.1,0.01%
07/18/2017,1241.1,1236.2,1241.2,1236.2,0.67%
07/17/2017,1232.8,1229.9,1233.4,1229.9,0.51%
07/14/2017,1226.6,1214.9,1227.5,1214.8,0.85%
07/13/2017,1216.3,1221.4,1221.4,1216.3,-0.15%
07/12/2017,1218.1,1218.3,1219.4,1217.9,0.37%
07/11/2017,1213.6,1208.7,1214.9,1208.7,0.12%
07/10/2017,1212.1,1211.4,1212.1,1209.6,0.29%
07/07/2017,1208.6,1219.1,1220.4,1208.6,-1.11%
07/06/2017,1222.2,1225.1,1225.1,1222.2,0.15%
07/05/2017,1220.4,1222.5,1225.0,1217.1,0.21%
07/03/2017,1217.9,1236.0,1236.0,1217.9,-1.84%
06/30/2017,1240.7,1243.7,1243.7,1239.1,-0.28%
06/29/2017,1244.2,1248.2,1250.7,1238.1,-0.30%
06/28/2017,1248.0,1248.5,1248.5,1248.0,0.13%
06/27/2017,1246.4,1251.6,1251.8,1245.9,0.01%
06/26/2017,1246.3,1260.2,1260.2,1241.6,-0.79%
06/23/2017,1256.2,1250.0,1273.6,1249.8,0.69%
06/22/2017,1247.6,1251.0,1252.7,1246.3,0.34%
06/21/2017,1243.4,1244.1,1245.0,1240.0,0.19%
06/20/2017,1241.0,1242.2,1245.5,1240.5,-0.26%
06/19/2017,1244.2,1252.1,1252.2,1241.9,-0.78%
06/16/2017,1254.0,1252.8,1255.3,1251.3,0.14%
06/15/2017,1252.2,1263.2,1264.2,1250.3,-1.62%
06/14/2017,1272.8,1269.4,1278.0,1256.8,0.55%
06/13/2017,1265.8,1264.1,1266.9,1259.7,-0.02%
06/12/2017,1266.1,1266.4,1269.3,1263.2,-0.19%
06/09/2017,1268.5,1277.9,1277.9,1264.6,-0.61%
06/08/2017,1276.3,1285.4,1287.6,1268.1,-1.07%
06/07/2017,1290.1,1291.6,1293.1,1284.3,-0.33%
06/06/2017,1294.4,1279.4,1295.2,1279.4,1.18%
06/05/2017,1279.3,1279.2,1282.0,1277.0,0.20%
06/02/2017,1276.8,1265.2,1279.0,1259.0,0.77%
06/01/2017,1267.0,1268.0,1269.2,1260.8,-0.39%
05/31/2017,1272.0,1262.4,1273.2,1258.5,0.78%
05/30/2017,1262.1,1267.4,1270.0,1258.4,-0.43%
05/26/2017,1267.6,1267.6,1267.6,1267.6,0.94%
05/25/2017,1255.8,1257.1,1258.3,1255.8,0.27%
05/24/2017,1252.4,1251.9,1257.8,1249.7,-0.19%
05/23/2017,1254.8,1261.5,1261.6,1250.6,-0.47%
05/22/2017,1260.7,1251.7,1260.7,1251.7,0.64%
05/19/2017,1252.7,1252.7,1252.7,1252.7,0.08%
05/18/2017,1251.7,1254.8,1260.0,1245.8,-0.46%
05/17/2017,1257.5,1241.0,1259.2,1240.7,1.82%
05/16/2017,1235.0,1230.4,1237.3,1230.4,0.52%
05/15/2017,1228.6,1227.5,1232.7,1227.5,0.20%
05/12/2017,1226.2,1228.0,1229.5,1226.1,0.29%
05/11/2017,1222.7,1218.5,1222.7,1218.3,0.44%
05/10/2017,1217.3,1219.8,1220.2,1217.3,0.25%
05/09/2017,1214.3,1226.1,1226.2,1214.0,-0.90%
05/08/2017,1225.3,1224.0,1234.0,1224.0,0.04%
05/05/2017,1224.8,1227.0,1233.7,1224.8,-0.14%
05/04/2017,1226.5,1239.8,1239.8,1224.2,-1.60%
05/03/2017,1246.4,1255.1,1255.8,1238.7,-0.69%
05/02/2017,1255.1,1256.2,1256.2,1251.2,0.14%
05/01/2017,1253.3,1268.7,1269.3,1253.3,-1.01%
04/28/2017,1266.1,1265.9,1267.2,1264.7,0.19%
04/27/2017,1263.7,1266.7,1267.2,1262.2,0.13%
04/26/2017,1262.1,1266.0,1266.0,1262.1,-0.28%
04/25/2017,1265.6,1275.6,1276.9,1262.1,-0.80%
04/24/2017,1275.8,1275.0,1276.4,1265.0,-0.90%
04/21/2017,1287.4,1279.8,1287.4,1279.2,0.43%
04/20/2017,1281.9,1279.7,1281.9,1276.2,0.04%
04/19/2017,1281.4,1288.0,1288.0,1274.0,-0.80%
04/18/2017,1291.7,1283.9,1291.7,1278.6,0.18%
04/17/2017,1289.4,1291.8,1294.8,1284.3,0.27%
04/13/2017,1285.9,1285.3,1287.6,1282.0,0.83%
04/12/2017,1275.3,1275.0,1285.1,1272.0,0.32%
04/11/2017,1271.2,1254.5,1273.5,1254.5,1.61%
04/10/2017,1251.1,1252.7,1255.2,1246.8,-0.26%
04/07/2017,1254.3,1249.5,1269.1,1249.5,0.32%
04/06/2017,1250.3,1256.1,1257.5,1249.0,0.39%
04/05/2017,1245.4,1255.4,1255.4,1243.0,-0.76%
04/04/2017,1255.0,1253.1,1260.3,1253.0,0.34%
04/03/2017,1250.8,1247.5,1252.4,1243.6,0.28%
03/31/2017,1247.3,1242.1,1248.8,1238.7,0.18%
03/30/2017,1245.0,1253.1,1253.6,1241.1,-0.67%
03/29/2017,1253.4,1252.2,1253.4,1252.1,-0.15%
03/28/2017,1255.3,1255.9,1255.9,1255.3,-0.01%
03/27/2017,1255.4,1255.8,1257.7,1253.8,0.58%
03/24/2017,1248.2,1248.0,1248.3,1247.6,0.10%
03/23/2017,1246.9,1246.4,1247.5,1244.8,-0.19%
03/22/2017,1249.3,1247.9,1249.5,1247.7,0.26%
03/21/2017,1246.1,1226.4,1246.1,1226.4,1.01%
03/20/2017,1233.6,1229.3,1234.4,1229.3,0.31%
03/17/2017,1229.8,1227.1,1230.9,1227.1,0.27%
03/16/2017,1226.5,1222.2,1231.4,1222.2,2.20%
03/15/2017,1200.1,1198.2,1221.2,1197.7,-0.15%
03/14/2017,1201.9,1203.1,1205.9,1196.8,-0.04%
03/13/2017,1202.4,1206.2,1210.0,1202.3,0.14%
03/10/2017,1200.7,1196.2,1203.3,1196.2,-0.14%
03/09/2017,1202.4,1204.5,1205.6,1202.3,-0.50%
03/08/2017,1208.5,1212.2,1212.2,1206.7,-0.54%
03/07/2017,1215.1,1224.3,1225.4,1213.7,-0.77%
03/06/2017,1224.5,1235.2,1235.2,1224.5,-0.08%
03/03/2017,1225.5,1231.7,1235.2,1222.9,-0.52%
03/02/2017,1231.9,1247.2,1247.6,1230.7,-1.36%
03/01/2017,1248.9,1247.8,1248.9,1236.9,-0.30%
02/28/2017,1252.6,1253.6,1257.3,1247.2,-0.38%
02/27/2017,1257.4,1254.7,1263.1,1250.4,0.04%
02/24/2017,1256.9,1250.0,1258.8,1250.0,0.54%
02/23/2017,1250.2,1236.1,1250.3,1236.1,1.48%
02/22/2017,1232.0,1236.1,1238.6,1231.8,-0.44%
02/21/2017,1237.5,1237.3,1237.5,1228.1,-0.01%
02/17/2017,1237.6,1240.7,1241.2,1234.8,-0.19%
02/16/2017,1240.0,1234.5,1240.7,1233.2,0.67%
02/15/2017,1231.7,1225.5,1231.7,1217.3,0.64%
02/14/2017,1223.9,1225.9,1233.5,1222.1,-0.04%
02/13/2017,1224.4,1230.5,1231.1,1219.0,-0.81%
02/10/2017,1234.4,1227.6,1234.4,1221.5,-0.06%
02/09/2017,1235.1,1239.4,1243.5,1226.9,-0.20%
02/08/2017,1237.6,1232.1,1243.9,1231.0,0.28%
02/07/2017,1234.2,1234.2,1236.2,1228.5,0.34%
02/06/2017,1230.0,1221.9,1235.4,1218.5,0.94%
02/03/2017,1218.5,1214.9,1220.6,1206.2,0.15%
02/02/2017,1216.7,1209.7,1224.2,1208.9,0.92%
02/01/2017,1205.6,1211.9,1211.9,1197.9,-0.25%
01/31/2017,1208.6,1194.9,1214.7,1193.5,1.29%
01/30/2017,1193.2,1191.7,1198.5,1187.1,0.43%
01/27/2017,1188.1,1187.9,1188.3,1187.9,-0.12%
01/26/2017,1189.5,1199.7,1199.7,1185.6,-0.65%
01/25/2017,1197.3,1202.0,1202.8,1194.9,-1.07%
01/24/2017,1210.3,1219.0,1219.0,1207.7,-0.39%
01/23/2017,1215.0,1212.0,1215.0,1210.0,0.89%
01/20/2017,1204.3,1202.8,1212.1,1202.8,0.28%
01/19/2017,1200.9,1200.5,1204.0,1195.8,-0.86%
01/18/2017,1211.3,1213.6,1214.7,1203.1,-0.06%
01/17/2017,1212.0,1205.5,1214.6,1200.8,1.40%
01/13/2017,1195.3,1195.7,1196.0,1187.7,-0.30%
01/12/2017,1198.9,1192.7,1204.3,1192.3,0.28%
01/11/2017,1195.6,1187.5,1197.0,1176.5,0.96%
01/10/2017,1184.2,1184.3,1188.9,1182.3,0.06%
01/09/2017,1183.5,1173.9,1183.6,1173.0,0.99%
01/06/2017,1171.9,1176.5,1176.5,1171.9,-0.66%
01/05/2017,1179.7,1172.0,1183.3,1171.5,1.37%
01/04/2017,1163.8,1156.3,1165.0,1156.3,0.29%
01/03/2017,1160.4,1155.2,1160.8,1146.5,0.90%
12/30/2016,1150.0,1162.0,1162.0,1150.0,-0.55%
12/29/2016,1156.4,1143.8,1158.8,1143.6,1.49%
12/28/2016,1139.4,1141.2,1141.2,1138.0,0.18%
12/27/2016,1137.3,1134.3,1142.2,1134.3,0.48%
12/23/2016,1131.9,1130.9,1132.8,1130.3,0.27%
12/22/2016,1128.8,1131.2,1132.8,1128.3,-0.20%
12/21/2016,1131.1,1136.1,1136.1,1130.0,-0.04%
12/20/2016,1131.5,1133.5,1133.5,1126.5,-0.79%
12/19/2016,1140.5,1139.4,1140.7,1137.9,0.46%
12/16/2016,1135.3,1126.9,1140.9,1126.9,0.67%
12/15/2016,1127.8,1139.8,1143.3,1123.9,-2.88%
12/14/2016,1161.3,1159.8,1164.0,1142.0,0.40%
12/13/2016,1156.7,1163.5,1164.0,1155.4,-0.58%
12/12/2016,1163.5,1158.3,1163.9,1153.0,0.35%
12/09/2016,1159.4,1166.6,1168.8,1156.0,-0.89%
12/08/2016,1169.8,1173.8,1177.8,1169.1,-0.44%
12/07/2016,1175.0,1167.7,1178.5,1166.4,0.63%
12/06/2016,1167.6,1170.9,1174.5,1167.1,-0.55%
12/05/2016,1174.0,1181.8,1186.7,1157.0,-0.09%
12/02/2016,1175.1,1172.3,1177.3,1166.4,0.70%
12/01/2016,1166.9,1172.7,1174.6,1160.0,-0.33%
11/30/2016,1170.8,1187.1,1193.3,1167.9,-1.44%
11/29/2016,1187.9,1193.2,1194.8,1179.4,-0.23%
11/28/2016,1190.6,1188.0,1190.6,1188.0,1.05%
11/25/2016,1178.2,1177.0,1189.3,1177.0,-0.92%
11/23/2016,1189.1,1212.8,1213.8,1186.8,-1.81%
11/22/2016,1211.0,1210.4,1211.1,1207.6,0.12%
11/21/2016,1209.6,1209.6,1209.6,1209.6,0.09%
11/18/2016,1208.5,1211.9,1211.9,1207.2,-0.66%
11/17/2016,1216.5,1224.6,1225.0,1211.0,-0.56%
11/16/2016,1223.4,1229.3,1229.3,1223.0,-0.05%
11/15/2016,1224.0,1224.3,1226.0,1222.5,0.23%
11/14/2016,1221.2,1227.8,1229.5,1210.4,-3.50%
11/10/2016,1265.5,1274.4,1287.5,1253.3,-0.56%
11/09/2016,1272.6,1272.2,1318.6,1270.0,-0.06%
11/08/2016,1273.4,1284.1,1289.4,1273.2,-0.38%
11/07/2016,1278.3,1292.0,1294.5,1278.3,-1.92%
11/04/2016,1303.3,1300.0,1303.3,1296.7,0.09%
11/03/2016,1302.1,1296.4,1303.1,1287.3,-0.36%
11/02/2016,1306.8,1288.3,1307.0,1288.3,1.59%
11/01/2016,1286.4,1279.3,1290.7,1279.0,1.17%
10/31/2016,1271.5,1276.6,1276.6,1271.5,-0.31%
10/28/2016,1275.5,1270.3,1281.5,1262.0,0.60%
10/27/2016,1267.9,1269.4,1269.4,1267.9,0.25%
10/26/2016,1264.8,1274.0,1274.0,1264.8,-0.56%
10/25/2016,1271.9,1264.1,1274.1,1264.1,0.78%
10/24/2016,1262.0,1269.2,1269.2,1261.8,-0.31%
10/21/2016,1265.9,1265.9,1265.9,1265.9,0.02%
10/20/2016,1265.6,1270.0,1270.5,1265.5,-0.18%
10/19/2016,1267.9,1262.9,1271.5,1262.9,0.56%
10/18/2016,1260.8,1260.9,1261.7,1260.8,0.51%
10/17/2016,1254.4,1249.9,1255.0,1249.9,0.10%
10/14/2016,1253.1,1253.9,1253.9,1250.6,-0.15%
10/13/2016,1255.0,1258.7,1259.0,1255.0,0.31%
10/12/2016,1251.1,1251.7,1254.0,1251.1,-0.15%
10/11/2016,1253.0,1258.9,1258.9,1253.0,0.33%
10/07/2016,1248.9,1253.9,1263.6,1248.9,-0.07%
10/06/2016,1249.8,1265.3,1265.3,1249.8,-1.22%
10/05/2016,1265.2,1272.1,1274.0,1261.3,-0.09%
10/04/2016,1266.3,1307.6,1310.2,1266.3,-3.26%
10/03/2016,1309.0,1313.5,1316.8,1308.2,-0.33%
09/30/2016,1313.3,1320.6,1327.7,1312.9,-0.64%
09/29/2016,1321.7,1321.2,1325.0,1314.7,0.17%
09/28/2016,1319.4,1319.4,1319.4,1319.4,-0.49%
09/27/2016,1325.9,1328.0,1328.7,1325.9,-1.03%
09/26/2016,1339.7,1335.2,1341.8,1335.2,0.19%
09/23/2016,1337.2,1337.2,1337.2,1337.2,-0.24%
09/22/2016,1340.4,1338.6,1340.4,1338.2,1.02%
09/21/2016,1326.9,1326.3,1326.9,1324.0,1.00%
09/20/2016,1313.7,1313.7,1313.7,1313.7,0.02%
09/19/2016,1313.5,1313.5,1313.5,1313.5,0.59%
09/16/2016,1305.8,1312.2,1312.6,1305.8,-0.59%
09/15/2016,1313.5,1320.7,1320.7,1310.8,-0.61%
09/14/2016,1321.5,1319.2,1322.3,1319.2,0.19%
09/13/2016,1319.0,1324.6,1324.6,1315.0,-0.15%
09/12/2016,1321.0,1327.0,1329.3,1319.9,-0.68%
09/09/2016,1330.1,1338.5,1338.5,1328.0,-0.50%
09/08/2016,1336.8,1344.8,1345.4,1335.7,-0.56%
09/07/2016,1344.3,1348.4,1350.5,1343.9,-0.38%
09/06/2016,1349.4,1323.3,1349.4,1323.2,2.06%
09/02/2016,1322.1,1309.6,1326.7,1309.2,0.75%
09/01/2016,1312.2,1305.3,1313.1,1301.5,0.41%
08/31/2016,1306.9,1310.3,1313.7,1306.3,-0.37%
08/30/2016,1311.7,1322.0,1322.1,1308.0,-0.85%
08/29/2016,1322.9,1315.0,1323.0,1315.0,0.11%
08/26/2016,1321.5,1323.8,1340.5,1320.1,0.11%
08/25/2016,1320.1,1321.4,1324.0,1317.0,-0.32%
08/24/2016,1324.4,1337.2,1337.2,1322.9,-1.21%
08/23/2016,1340.6,1337.0,1341.2,1334.3,0.22%
08/22/2016,1337.7,1334.4,1337.7,1333.3,-0.20%
08/19/2016,1340.4,1350.1,1350.1,1338.6,-0.80%
08/18/2016,1351.2,1351.3,1354.4,1348.2,0.63%
08/17/2016,1342.7,1345.5,1347.3,1338.6,-0.58%
08/16/2016,1350.5,1342.2,1355.0,1341.0,0.76%
08/15/2016,1340.3,1336.5,1340.6,1333.6,0.34%
08/12/2016,1335.8,1336.8,1351.8,1333.2,-0.50%
08/11/2016,1342.5,1341.6,1350.4,1334.8,-0.13%
08/10/2016,1344.3,1344.8,1354.2,1344.3,0.40%
08/09/2016,1339.0,1331.8,1339.4,1328.5,0.42%
08/08/2016,1333.4,1330.0,1335.4,1327.8,-0.22%
08/05/2016,1336.4,1357.6,1360.8,1333.7,-1.65%
08/04/2016,1358.8,1354.4,1361.6,1347.0,0.20%
08/03/2016,1356.1,1362.4,1364.7,1353.3,-0.61%
08/02/2016,1364.4,1352.1,1366.0,1346.6,0.96%
08/01/2016,1351.4,1348.8,1353.5,1345.6,0.18%
07/29/2016,1349.0,1333.2,1353.3,1325.8,1.25%
07/28/2016,1332.3,1339.5,1344.3,1330.1,0.43%
07/27/2016,1326.6,1326.0,1326.6,1326.0,0.45%
07/26/2016,1320.7,1315.2,1320.7,1315.2,0.11%
07/25/2016,1319.3,1315.7,1319.3,1313.8,-0.29%
07/22/2016,1323.1,1330.7,1330.7,1320.4,-0.56%
07/21/2016,1330.5,1312.8,1330.5,1312.8,0.89%
07/20/2016,1318.8,1331.0,1337.5,1315.5,-0.95%
07/19/2016,1331.5,1328.5,1333.2,1326.4,0.23%
07/18/2016,1328.4,1327.5,1335.0,1326.2,0.14%
07/15/2016,1326.5,1333.7,1333.7,1322.9,-0.36%
07/14/2016,1331.3,1341.4,1341.4,1322.7,-0.83%
